timestamp,scenario,trial,knock_seen,knock_short,knock_valid,knock_deauth,replay_drop,bind_drop,session_timeout_drop,deauth_miss,unknown_user,key_mismatch,grace_key_used,knock_rate_drop,session_limit_drop,map_update_fail,protected_drop,protected_pass
1777996897,baseline_no_xdp,3,229376,0,0,0,0,0,0,0,229376,0,0,11082646,0,0,21368467,0
1777996899,baseline_no_xdp,3,229376,0,0,0,0,0,0,0,229376,0,0,11292346,0,0,21368467,0
1777996900,baseline_no_xdp,3,229376,0,0,0,0,0,0,0,229376,0,0,11479310,0,0,21368467,0
1777996901,baseline_no_xdp,3,229376,0,0,0,0,0,0,0,229376,0,0,11650342,0,0,21368467,0
1777996902,baseline_no_xdp,3,229376,0,0,0,0,0,0,0,229376,0,0,11864824,0,0,21368467,0
1777996903,baseline_no_xdp,3,229376,0,0,0,0,0,0,0,229376,0,0,12076197,0,0,21368467,0
1777996904,baseline_no_xdp,3,229376,0,0,0,0,0,0,0,229376,0,0,12281769,0,0,21368467,0
1777996905,baseline_no_xdp,3,229376,0,0,0,0,0,0,0,229376,0,0,12492145,0,0,21368467,0
1777996906,baseline_no_xdp,3,229376,0,0,0,0,0,0,0,229376,0,0,12682409,0,0,21368467,0
1777996907,baseline_no_xdp,3,233357,0,0,0,0,0,0,0,233357,0,0,12899773,0,0,21368467,0
1777996908,baseline_no_xdp,3,262144,0,0,0,0,0,0,0,262144,0,0,13062091,0,0,21368467,0
1777996909,baseline_no_xdp,3,262144,0,0,0,0,0,0,0,262144,0,0,13270692,0,0,21368467,0
1777996910,baseline_no_xdp,3,262144,0,0,0,0,0,0,0,262144,0,0,13466593,0,0,21368467,0
1777996912,baseline_no_xdp,3,262144,0,0,0,0,0,0,0,262144,0,0,13488621,0,0,21368467,0
1777996913,baseline_no_xdp,3,262144,0,0,0,0,0,0,0,262144,0,0,13488621,0,0,21368467,0
1777996914,baseline_no_xdp,3,262144,0,0,0,0,0,0,0,262144,0,0,13488621,0,0,21368467,0
1777996915,baseline_no_xdp,3,262144,0,0,0,0,0,0,0,262144,0,0,13689760,0,0,21368467,0
1777996916,baseline_no_xdp,3,262144,0,0,0,0,0,0,0,262144,0,0,13906999,0,0,21368467,0
1777996917,baseline_no_xdp,3,262144,0,0,0,0,0,0,0,262144,0,0,14113839,0,0,21368467,0
1777996918,baseline_no_xdp,3,294912,0,0,0,0,0,0,0,294912,0,0,14295744,0,0,21368467,0
1777996919,baseline_no_xdp,3,294912,0,0,0,0,0,0,0,294912,0,0,14490998,0,0,21368467,0
1777996920,baseline_no_xdp,3,294912,0,0,0,0,0,0,0,294912,0,0,14694735,0,0,21368467,0
1777996921,baseline_no_xdp,3,294912,0,0,0,0,0,0,0,294912,0,0,14911956,0,0,21368467,0
1777996922,baseline_no_xdp,3,294912,0,0,0,0,0,0,0,294912,0,0,15122073,0,0,21368467,0
1777996923,baseline_no_xdp,3,294912,0,0,0,0,0,0,0,294912,0,0,15304671,0,0,21368467,0
1777996925,baseline_no_xdp,3,294912,0,0,0,0,0,0,0,294912,0,0,15511010,0,0,21368467,0
1777996926,baseline_no_xdp,3,294912,0,0,0,0,0,0,0,294912,0,0,15703674,0,0,21368467,0
1777996927,baseline_no_xdp,3,294912,0,0,0,0,0,0,0,294912,0,0,15933981,0,0,21368467,0
1777996928,baseline_no_xdp,3,327680,0,0,0,0,0,0,0,327680,0,0,16115236,0,0,21368467,0
1777996929,baseline_no_xdp,3,327680,0,0,0,0,0,0,0,327680,0,0,16333091,0,0,21368467,0
1777996930,baseline_no_xdp,3,327680,0,0,0,0,0,0,0,327680,0,0,16547523,0,0,21368467,0
1777996931,baseline_no_xdp,3,327680,0,0,0,0,0,0,0,327680,0,0,16794910,0,0,21368467,0
1777996932,baseline_no_xdp,3,327680,0,0,0,0,0,0,0,327680,0,0,17000158,0,0,21368467,0
1777996933,baseline_no_xdp,3,327680,0,0,0,0,0,0,0,327680,0,0,17229719,0,0,21368467,0
1777996934,baseline_no_xdp,3,327680,0,0,0,0,0,0,0,327680,0,0,17448335,0,0,21368467,0
1777996935,baseline_no_xdp,3,327680,0,0,0,0,0,0,0,327680,0,0,17660123,0,0,21368467,0
1777996936,baseline_no_xdp,3,327680,0,0,0,0,0,0,0,327680,0,0,17869191,0,0,21368467,0
1777996937,baseline_no_xdp,3,360448,0,0,0,0,0,0,0,360448,0,0,18044190,0,0,21368467,0
1777996939,baseline_no_xdp,3,360448,0,0,0,0,0,0,0,360448,0,0,18264784,0,0,21368467,0
1777996940,baseline_no_xdp,3,360448,0,0,0,0,0,0,0,360448,0,0,18456456,0,0,21368467,0
1777996941,baseline_no_xdp,3,360448,0,0,0,0,0,0,0,360448,0,0,18674714,0,0,21368467,0
1777996942,baseline_no_xdp,3,360448,0,0,0,0,0,0,0,360448,0,0,18897006,0,0,21368467,0
1777996943,baseline_no_xdp,3,360448,0,0,0,0,0,0,0,360448,0,0,19102602,0,0,21368467,0
1777996944,baseline_no_xdp,3,360448,0,0,0,0,0,0,0,360448,0,0,19341379,0,0,21368467,0
1777996945,baseline_no_xdp,3,360448,0,0,0,0,0,0,0,360448,0,0,19556256,0,0,21368467,0
1777996946,baseline_no_xdp,3,360448,0,0,0,0,0,0,0,360448,0,0,19800123,0,0,21368467,0
1777996947,baseline_no_xdp,3,360448,0,0,0,0,0,0,0,360448,0,0,20020559,0,0,21368467,0
1777996948,baseline_no_xdp,3,393216,0,0,0,0,0,0,0,393216,0,0,20225764,0,0,21368467,0
1777996949,baseline_no_xdp,3,393216,0,0,0,0,0,0,0,393216,0,0,20350895,0,0,21368467,0
1777996950,baseline_no_xdp,3,393216,0,0,0,0,0,0,0,393216,0,0,20350895,0,0,21368467,0
1777996951,baseline_no_xdp,3,393216,0,0,0,0,0,0,0,393216,0,0,20350895,0,0,21368467,0
1777996953,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777996954,baseline_no_xdp,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777996955,baseline_no_xdp,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,84241
1777996956,baseline_no_xdp,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,277359
1777996957,baseline_no_xdp,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,493839
1777996958,baseline_no_xdp,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,715279
1777996959,baseline_no_xdp,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,931466
1777996960,baseline_no_xdp,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1082209
1777996961,baseline_no_xdp,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1289799
1777996962,baseline_no_xdp,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1503089
1777996963,baseline_no_xdp,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1715935
1777996964,baseline_no_xdp,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1930667
1777996965,baseline_no_xdp,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2159283
1777996967,baseline_no_xdp,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2363598
1777996968,baseline_no_xdp,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2564127
1777996969,baseline_no_xdp,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2787427
1777996970,baseline_no_xdp,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2994242
1777996971,baseline_no_xdp,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3209025
1777996972,baseline_no_xdp,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3426468
1777996973,baseline_no_xdp,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3647296
1777996974,baseline_no_xdp,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3875518
1777996975,baseline_no_xdp,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4113710
1777996976,baseline_no_xdp,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4326707
1777996977,baseline_no_xdp,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4544689
1777996978,baseline_no_xdp,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4746408
1777996979,baseline_no_xdp,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4898364
1777996981,baseline_no_xdp,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5096697
1777996982,baseline_no_xdp,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5296077
1777996983,baseline_no_xdp,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5492864
1777996984,baseline_no_xdp,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5725654
1777996985,baseline_no_xdp,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5965935
1777996986,baseline_no_xdp,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6172599
1777996987,baseline_no_xdp,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6391645
1777996988,baseline_no_xdp,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6594517
1777996989,baseline_no_xdp,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6792334
1777996990,baseline_no_xdp,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6808121
1777996991,baseline_no_xdp,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6808121
1777996992,baseline_no_xdp,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6808121
1777996994,baseline_no_xdp,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7041221
1777996995,baseline_no_xdp,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7261275
1777996996,baseline_no_xdp,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7471638
1777996997,baseline_no_xdp,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7685236
1777996998,baseline_no_xdp,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7880764
1777996999,baseline_no_xdp,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8071664
1777997000,baseline_no_xdp,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8221853
1777997001,baseline_no_xdp,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8424496
1777997002,baseline_no_xdp,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8618569
1777997003,baseline_no_xdp,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8824065
1777997004,baseline_no_xdp,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9031790
1777997005,baseline_no_xdp,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9245938
1777997006,baseline_no_xdp,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9456839
1777997008,baseline_no_xdp,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9661126
1777997009,baseline_no_xdp,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9872127
1777997010,baseline_no_xdp,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10094484
1777997011,baseline_no_xdp,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10313401
1777997012,baseline_no_xdp,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10512628
1777997013,baseline_no_xdp,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10711491
1777997014,baseline_no_xdp,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10919653
1777997015,baseline_no_xdp,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,184699,10943572
1777997016,baseline_no_xdp,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,402151,10943572
1777997017,baseline_no_xdp,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,620834,10943572
1777997018,baseline_no_xdp,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,848288,10943572
1777997019,baseline_no_xdp,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,1053281,10943572
1777997021,baseline_no_xdp,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,1242455,10943572
1777997022,baseline_no_xdp,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,1468017,10943572
1777997023,baseline_no_xdp,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,1696434,10943572
1777997024,baseline_no_xdp,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,1931696,10943572
1777997025,baseline_no_xdp,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,2148853,10943572
1777997026,baseline_no_xdp,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,2374892,10943572
1777997027,baseline_no_xdp,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,2594473,10943572
1777997028,baseline_no_xdp,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,2712312,10943572
1777997029,baseline_no_xdp,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,2712312,10943572
1777997030,baseline_no_xdp,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,2712312,10943572
1777997031,baseline_no_xdp,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,2806608,10943572
1777997032,baseline_no_xdp,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,3025601,10943572
1777997033,baseline_no_xdp,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,3257550,10943572
1777997035,baseline_no_xdp,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,3494307,10943572
1777997036,baseline_no_xdp,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,3736390,10943572
1777997037,baseline_no_xdp,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,3935247,10943572
1777997038,baseline_no_xdp,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,4129982,10943572
1777997039,baseline_no_xdp,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,4347719,10943572
1777997040,baseline_no_xdp,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,4569663,10943572
1777997041,baseline_no_xdp,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,4786653,10943572
1777997042,baseline_no_xdp,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,4993083,10943572
1777997043,baseline_no_xdp,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,5195885,10943572
1777997044,baseline_no_xdp,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,5420109,10943572
1777997045,baseline_no_xdp,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,5651384,10943572
1777997046,baseline_no_xdp,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,5862431,10943572
1777997048,baseline_no_xdp,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,6095674,10943572
1777997049,baseline_no_xdp,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,6319095,10943572
1777997050,baseline_no_xdp,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,6547788,10943572
1777997051,baseline_no_xdp,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,6769286,10943572
1777997052,baseline_no_xdp,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,7004240,10943572
1777997053,baseline_no_xdp,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,7239654,10943572
1777997054,baseline_no_xdp,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,7466427,10943572
1777997055,baseline_no_xdp,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,7709666,10943572
1777997056,baseline_no_xdp,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,7938033,10943572
1777997057,baseline_no_xdp,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,8176387,10943572
1777997058,baseline_no_xdp,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,8401374,10943572
1777997059,baseline_no_xdp,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,8607321,10943572
1777997060,baseline_no_xdp,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,8831690,10943572
1777997062,baseline_no_xdp,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,9046819,10943572
1777997063,baseline_no_xdp,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,9287882,10943572
1777997064,baseline_no_xdp,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,9507314,10943572
1777997065,baseline_no_xdp,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,9712107,10943572
1777997066,baseline_no_xdp,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,9926870,10943572
1777997067,baseline_no_xdp,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,9940529,10943572
1777997068,baseline_no_xdp,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,9940529,10943572
1777997069,baseline_no_xdp,3,2,0,2,0,0,0,1,0,0,0,0,0,0,0,9940529,10943572
1777997070,baseline_no_xdp,3,24,0,3,0,21,0,1,0,0,0,0,0,0,0,9940529,10943572
1777997071,baseline_no_xdp,3,45,0,3,0,42,0,1,0,0,0,0,0,0,0,9940529,10943572
1777997072,baseline_no_xdp,3,67,0,3,0,64,0,1,0,0,0,0,0,0,0,9940529,10943572
1777997073,baseline_no_xdp,3,88,0,3,0,85,0,1,0,0,0,0,0,0,0,9940529,10943572
1777997074,baseline_no_xdp,3,108,0,3,0,105,0,1,0,0,0,0,0,0,0,9940529,10943572
1777997076,baseline_no_xdp,3,129,0,3,0,126,0,1,0,0,0,0,0,0,0,9940529,10943572
1777997077,baseline_no_xdp,3,130,0,3,0,127,0,1,0,0,0,0,21,0,0,9940529,10943572
1777997078,baseline_no_xdp,3,130,0,3,0,127,0,1,0,0,0,0,42,0,0,9940529,10943572
1777997079,baseline_no_xdp,3,130,0,3,0,127,0,1,0,0,0,0,64,0,0,9940529,10943572
1777997080,baseline_no_xdp,3,146,0,3,0,143,0,1,0,0,0,0,70,0,0,9940529,10943572
1777997081,baseline_no_xdp,3,167,0,3,0,164,0,1,0,0,0,0,70,0,0,9940529,10943572
1777997082,baseline_no_xdp,3,189,0,3,0,186,0,1,0,0,0,0,70,0,0,9940529,10943572
1777997083,baseline_no_xdp,3,211,0,3,0,208,0,1,0,0,0,0,70,0,0,9940529,10943572
1777997084,baseline_no_xdp,3,232,0,3,0,229,0,1,0,0,0,0,70,0,0,9940529,10943572
1777997085,baseline_no_xdp,3,254,0,3,0,251,0,1,0,0,0,0,70,0,0,9940529,10943572
1777997086,baseline_no_xdp,3,258,0,3,0,255,0,1,0,0,0,0,87,0,0,9940529,10943572
1777997087,baseline_no_xdp,3,258,0,3,0,255,0,1,0,0,0,0,108,0,0,9940529,10943572
1777997088,baseline_no_xdp,3,258,0,3,0,255,0,1,0,0,0,0,130,0,0,9940529,10943572
1777997090,baseline_no_xdp,3,267,0,3,0,264,0,1,0,0,0,0,143,0,0,9940529,10943572
1777997091,baseline_no_xdp,3,288,0,3,0,285,0,1,0,0,0,0,143,0,0,9940529,10943572
1777997092,baseline_no_xdp,3,310,0,3,0,307,0,1,0,0,0,0,143,0,0,9940529,10943572
1777997093,baseline_no_xdp,3,332,0,3,0,329,0,1,0,0,0,0,143,0,0,9940529,10943572
1777997094,baseline_no_xdp,3,353,0,3,0,350,0,1,0,0,0,0,143,0,0,9940529,10943572
1777997095,baseline_no_xdp,3,375,0,3,0,372,0,1,0,0,0,0,143,0,0,9940529,10943572
1777997096,baseline_no_xdp,3,386,0,3,0,383,0,1,0,0,0,0,154,0,0,9940529,10943572
1777997097,baseline_no_xdp,3,386,0,3,0,383,0,1,0,0,0,0,175,0,0,9940529,10943572
1777997098,baseline_no_xdp,3,386,0,3,0,383,0,1,0,0,0,0,197,0,0,9940529,10943572
1777997099,baseline_no_xdp,3,389,0,4,0,385,0,1,0,0,0,0,215,0,0,9940529,10943572
1777997100,baseline_no_xdp,3,412,0,4,0,408,0,1,0,0,0,0,215,0,0,9940529,10943572
1777997101,baseline_no_xdp,3,433,0,4,0,429,0,1,0,0,0,0,215,0,0,9940529,10943572
1777997103,baseline_no_xdp,3,455,0,4,0,451,0,1,0,0,0,0,215,0,0,9940529,10943572
1777997104,baseline_no_xdp,3,477,0,4,0,473,0,1,0,0,0,0,215,0,0,9940529,10943572
1777997105,baseline_no_xdp,3,487,0,4,0,483,0,1,0,0,0,0,215,0,0,9940529,10943572
1777997106,baseline_no_xdp,3,487,0,4,0,483,0,1,0,0,0,0,215,0,0,9940529,10943572
1777997107,baseline_no_xdp,3,487,0,4,0,483,0,1,0,0,0,0,215,0,0,9940529,10943572
1777997108,baseline_no_xdp,3,499,0,4,0,495,0,1,0,0,0,0,215,0,0,9940529,10943572
1777997109,baseline_no_xdp,3,514,0,4,0,510,0,1,0,0,0,0,222,0,0,9940529,10943572
1777997110,baseline_no_xdp,3,533,0,4,0,529,0,1,0,0,0,0,224,0,0,9940529,10943572
1777997111,baseline_no_xdp,3,555,0,4,0,551,0,1,0,0,0,0,224,0,0,9940529,10943572
1777997112,baseline_no_xdp,3,576,0,4,0,572,0,1,0,0,0,0,224,0,0,9940529,10943572
1777997113,baseline_no_xdp,3,596,0,4,0,592,0,1,0,0,0,0,224,0,0,9940529,10943572
1777997114,baseline_no_xdp,3,618,0,4,0,614,0,1,0,0,0,0,224,0,0,9940529,10943572
1777997116,baseline_no_xdp,3,639,0,4,0,635,0,1,0,0,0,0,224,0,0,9940529,10943572
1777997117,baseline_no_xdp,3,642,0,4,0,638,0,1,0,0,0,0,243,0,0,9940529,10943572
1777997118,baseline_no_xdp,3,642,0,4,0,638,0,1,0,0,0,0,265,0,0,9940529,10943572
1777997119,baseline_no_xdp,3,642,0,4,0,638,0,1,0,0,0,0,286,0,0,9940529,10943572
1777997120,baseline_no_xdp,3,656,0,4,0,652,0,1,0,0,0,0,294,0,0,9940529,10943572
1777997121,baseline_no_xdp,3,678,0,4,0,674,0,1,0,0,0,0,294,0,0,9940529,10943572
1777997122,baseline_no_xdp,3,699,0,4,0,695,0,1,0,0,0,0,294,0,0,9940529,10943572
1777997123,baseline_no_xdp,3,721,0,4,0,717,0,1,0,0,0,0,294,0,0,9940529,10943572
1777997124,baseline_no_xdp,3,742,0,4,0,738,0,1,0,0,0,0,294,0,0,9940529,10943572
1777997125,baseline_no_xdp,3,764,0,4,0,760,0,1,0,0,0,0,294,0,0,9940529,10943572
1777997126,baseline_no_xdp,3,770,0,4,0,766,0,1,0,0,0,0,310,0,0,9940529,10943572
1777997127,baseline_no_xdp,3,770,0,4,0,766,0,1,0,0,0,0,331,0,0,9940529,10943572
1777997128,baseline_no_xdp,3,770,0,4,0,766,0,1,0,0,0,0,352,0,0,9940529,10943572
1777997130,baseline_no_xdp,3,777,0,5,0,772,0,1,0,0,0,0,367,0,0,9940529,10943572
1777997131,baseline_no_xdp,3,799,0,5,0,794,0,1,0,0,0,0,367,0,0,9940529,10943572
1777997132,baseline_no_xdp,3,821,0,5,0,816,0,1,0,0,0,0,367,0,0,9940529,10943572
1777997133,baseline_no_xdp,3,842,0,5,0,837,0,1,0,0,0,0,367,0,0,9940529,10943572
1777997134,baseline_no_xdp,3,864,0,5,0,859,0,1,0,0,0,0,367,0,0,9940529,10943572
1777997135,baseline_no_xdp,3,886,0,5,0,881,0,1,0,0,0,0,367,0,0,9940529,10943572
1777997136,baseline_no_xdp,3,898,0,5,0,893,0,1,0,0,0,0,376,0,0,9940529,10943572
1777997137,baseline_no_xdp,3,898,0,5,0,893,0,1,0,0,0,0,398,0,0,9940529,10943572
1777997138,baseline_no_xdp,3,898,0,5,0,893,0,1,0,0,0,0,419,0,0,9940529,10943572
1777997139,baseline_no_xdp,3,900,0,5,0,895,0,1,0,0,0,0,439,0,0,9940529,10943572
1777997140,baseline_no_xdp,3,921,0,5,0,916,0,1,0,0,0,0,439,0,0,9940529,10943572
1777997141,baseline_no_xdp,3,943,0,5,0,938,0,1,0,0,0,0,439,0,0,9940529,10943572
1777997143,baseline_no_xdp,3,963,0,5,0,958,0,1,0,0,0,0,439,0,0,9940529,10943572
1777997144,baseline_no_xdp,3,963,0,5,0,958,0,1,0,0,0,0,439,0,0,9940529,10943572
1777997145,baseline_no_xdp,3,963,0,5,0,958,0,1,0,0,0,0,439,0,0,9940529,10943572
1777997146,baseline_no_xdp,3,966,0,5,0,961,0,1,0,0,0,0,439,0,0,9940529,10943572
1777997147,baseline_no_xdp,3,987,0,5,0,982,0,1,0,0,0,0,439,0,0,9940529,10943572
1777997148,baseline_no_xdp,3,1008,0,5,0,1003,0,1,0,0,0,0,439,0,0,9940529,10943572
1777997149,baseline_no_xdp,3,1026,0,5,0,1021,0,1,0,0,0,0,443,0,0,9940529,10943572
1777997150,baseline_no_xdp,3,1043,0,5,0,1038,0,1,0,0,0,0,448,0,0,9940529,10943572
1777997151,baseline_no_xdp,3,1062,0,5,0,1057,0,1,0,0,0,0,448,0,0,9940529,10943572
1777997152,baseline_no_xdp,3,1084,0,5,0,1079,0,1,0,0,0,0,448,0,0,9940529,10943572
1777997153,baseline_no_xdp,3,1106,0,5,0,1101,0,1,0,0,0,0,448,0,0,9940529,10943572
1777997154,baseline_no_xdp,3,1127,0,5,0,1122,0,1,0,0,0,0,448,0,0,9940529,10943572
1777997156,baseline_no_xdp,3,1149,0,5,0,1144,0,1,0,0,0,0,448,0,0,9940529,10943572
1777997157,baseline_no_xdp,3,1154,0,5,0,1149,0,1,0,0,0,0,465,0,0,9940529,10943572
1777997158,baseline_no_xdp,3,1154,0,5,0,1149,0,1,0,0,0,0,486,0,0,9940529,10943572
1777997159,baseline_no_xdp,3,1154,0,5,0,1149,0,1,0,0,0,0,508,0,0,9940529,10943572
1777997160,baseline_no_xdp,3,1166,0,6,0,1160,0,1,0,0,0,0,518,0,0,9940529,10943572
1777997161,baseline_no_xdp,3,1188,0,6,0,1182,0,1,0,0,0,0,518,0,0,9940529,10943572
1777997162,baseline_no_xdp,3,1209,0,6,0,1203,0,1,0,0,0,0,518,0,0,9940529,10943572
1777997163,baseline_no_xdp,3,1231,0,6,0,1225,0,1,0,0,0,0,518,0,0,9940529,10943572
1777997164,baseline_no_xdp,3,1252,0,6,0,1246,0,1,0,0,0,0,518,0,0,9940529,10943572
1777997165,baseline_no_xdp,3,1274,0,6,0,1268,0,1,0,0,0,0,518,0,0,9940529,10943572
1777997166,baseline_no_xdp,3,1282,0,6,0,1276,0,1,0,0,0,0,532,0,0,9940529,10943572
1777997167,baseline_no_xdp,3,1282,0,6,0,1276,0,1,0,0,0,0,553,0,0,9940529,10943572
1777997168,baseline_no_xdp,3,1282,0,6,0,1276,0,1,0,0,0,0,574,0,0,9940529,10943572
1777997170,baseline_no_xdp,3,1287,0,6,0,1281,0,1,0,0,0,0,591,0,0,9940529,10943572
1777997171,baseline_no_xdp,3,1309,0,6,0,1303,0,1,0,0,0,0,591,0,0,9940529,10943572
1777997172,baseline_no_xdp,3,1330,0,6,0,1324,0,1,0,0,0,0,591,0,0,9940529,10943572
1777997173,baseline_no_xdp,3,1352,0,6,0,1346,0,1,0,0,0,0,591,0,0,9940529,10943572
1777997174,baseline_no_xdp,3,1373,0,6,0,1367,0,1,0,0,0,0,591,0,0,9940529,10943572
1777997175,baseline_no_xdp,3,1395,0,6,0,1389,0,1,0,0,0,0,591,0,0,9940529,10943572
1777997176,baseline_no_xdp,3,1410,0,6,0,1404,0,1,0,0,0,0,598,0,0,9940529,10943572
1777997177,baseline_no_xdp,3,1410,0,6,0,1404,0,1,0,0,0,0,619,0,0,9940529,10943572
1777997178,baseline_no_xdp,3,1410,0,6,0,1404,0,1,0,0,0,0,641,0,0,9940529,10943572
